2.|106|4142|11.|other
1.|103|4267|31.|other
2.|106|4143|11.|other
2.|106|4144|11.|other
2.|106|4145|11.|other
1.|101|4521|33.|other
4.|119|4263|114.|other
1.|101|4523|33.|other
4.|119|4264|125.|other
2.|113|2308|144.|other
1.|101|4526|33.|other
2.|112|1648|64.|other
1.|101|4534|33.|other
4.|119|4265|114.|other
4.|119|4266|125.|other
2.|112|1651|236.|other
2.|112|1652|236.|other
2.|112|1654|236.|other
1.|101|4556|33.|other
2.|112|1655|33.|other
1.|101|4559|204.|other
1.|101|4560|33.|other
2.|112|1658|236.|other
2.|112|1659|236.|other
2.|112|1660|236.|other
2.|112|1663|33.|other
2.|112|1664|93.|other
2.|106|4148|3.|other
2.|113|2337|101.|other
2.|113|2338|144.|other
2.|112|1667|39.|other
4.|120|2856|4.|other
1.|102|3404|169.|other
181.|45|80|2.|other
90.|66|80|2.|other
2.|107|3191|231.|other
2.|106|4149|2.|other
2.|110|3041|76.|other
2.|107|3192|93.|other
2.|110|3044|73.|other
2.|110|3045|73.|other
2.|110|3046|109.|other
2.|110|3050|23.|other
2.|110|3051|73.|other
2.|110|3053|23.|other
2.|110|3055|73.|other
3.|115|4992|169.|other
2.|112|1668|131.|other
2.|112|1669|64.|other
2.|112|1670|247.|other
1.|101|4570|250.|other
250.|33|80|1.|other
2.|107|3198|161.|other
161.|196|80|2.|other
2.|112|1673|64.|other
2.|112|1676|173.|other
1.|101|4592|204.|other
2.|106|4152|216.|other
2.|106|4153|11.|other
2.|106|4154|95.|other
2.|106|4155|11.|other
2.|106|4158|216.|other
2.|106|4159|11.|other
2.|106|4160|11.|other
2.|106|4161|95.|other
2.|106|4162|95.|other
2.|106|4163|11.|other
2.|106|4164|11.|other
2.|106|4166|3.|other
2.|106|4167|95.|other
2.|106|4168|11.|other
2.|106|4169|11.|other
2.|106|4170|95.|other
2.|106|4171|95.|other
2.|106|4172|11.|other
2.|106|4173|11.|other
2.|106|4174|11.|other
2.|106|4175|11.|other
2.|106|4176|11.|other
2.|106|4177|11.|other
2.|106|4178|11.|other
2.|106|4179|11.|other
2.|112|1681|236.|other
2.|106|4181|11.|other
2.|106|4180|11.|other
2.|106|4182|11.|other
2.|106|4183|11.|other
2.|106|4184|11.|other
2.|106|4185|11.|other
4.|120|2857|158.|other
4.|120|2858|183.|other
2.|108|1390|147.|other
4.|120|2859|158.|other
2.|112|1686|195.|other
2.|106|4187|3.|other
2.|112|1687|64.|other
2.|112|1688|64.|other
2.|112|1689|199.|other
2.|113|2341|149.|other
2.|113|2343|188.|other
2.|106|4188|216.|other
2.|106|4190|188.|other
188.|248|80|2.|other
2.|106|4191|3.|other
6.|209|80|2.|other
138.|129|80|2.|other
3.|115|1065|204.|other
186.|50|80|2.|other
2.|109|4146|131.|other
2.|109|4147|186.|other
2.|106|4195|3.|other
2.|110|3060|98.|other
4.|120|2860|152.|other
4.|120|2861|1.|other
4.|120|2862|183.|other
4.|120|2863|158.|other
3.|116|4706|149.|other
3.|116|4707|188.|other
2.|110|3064|73.|other
2.|110|3067|23.|other
2.|110|3069|73.|other
2.|110|3070|148.|other
2.|110|3077|76.|other
2.|110|3080|204.|other
2.|110|3081|204.|other
2.|110|3083|21.|other
3.|115|1066|183.|other
3.|115|1068|183.|other
3.|115|1071|183.|other
3.|115|1072|183.|other
3.|115|1074|147.|other
3.|115|1075|147.|other
2.|113|2360|224.|other
4.|119|4275|114.|other
4.|119|4276|114.|other
4.|119|4277|114.|other
2.|106|4202|248.|other
248.|7|80|2.|other
2.|106|4203|160.|other
4.|120|2864|157.|other
4.|120|2865|157.|other
4.|120|2866|157.|other
4.|120|2867|157.|other
1.|104|58654|114.|other
1.|103|4282|163.|other
1.|101|4596|1.|other
3.|116|4713|21.|other
4.|121|54213|1.|other
4.|121|54215|1.|other
2.|112|1692|64.|other
2.|112|1695|170.|other
2.|112|1696|195.|other
2.|112|1697|195.|other
2.|112|1698|195.|other
2.|112|1699|195.|other
2.|112|1700|195.|other
2.|113|2370|2.|other
1.|101|4607|204.|other
1.|101|4608|103.|other
103.|247|80|1.|other
2.|112|1707|195.|other
2.|112|1708|33.|other
1.|101|4610|31.|other
2.|112|1713|33.|other
2.|112|1714|87.|other
2.|112|1715|93.|other
1.|101|4612|249.|other
1.|101|4613|161.|other
249.|7|80|1.|other
2.|107|3215|2.|infection
2.|106|4205|11.|other
2.|106|4207|11.|other
2.|106|4208|11.|other
2.|106|4209|11.|other
2.|106|4210|33.|other
2.|106|4211|11.|other
2.|106|4212|11.|other
2.|106|4213|11.|other
2.|106|4214|11.|other
2.|106|4215|11.|other
2.|106|4216|11.|other
2.|106|4217|11.|other
2.|106|4218|11.|other
2.|106|4219|11.|other
2.|106|4220|11.|other
2.|106|4221|11.|other
2.|106|4222|11.|other
2.|106|4223|11.|other
2.|106|4224|11.|other
2.|106|4225|11.|other
2.|106|4226|11.|other
2.|106|4227|11.|other
4.|121|54217|81.|other
4.|121|54218|184.|other
184.|16|80|4.|other
4.|121|54219|81.|other
4.|121|54220|184.|other
184.|16|443|4.|other
4.|121|54221|81.|other
4.|119|4280|146.|other
4.|119|4281|146.|other
1.|102|3405|11.|other
1.|102|3406|8.|other
1.|102|3407|8.|other
1.|102|3409|133.|other
4.|119|4282|132.|other
4.|119|4288|148.|other
4.|119|4289|14.|other
1.|102|3410|126.|other
1.|103|4290|32.|other
32.|2|80|1.|other
1.|102|3413|134.|other
1.|102|3414|188.|other
1.|102|3417|126.|other
1.|102|3418|80.|other
1.|102|3420|245.|other
1.|102|3422|240.|other
1.|102|3423|33.|other
1.|102|3426|245.|other
1.|102|3427|126.|other
1.|102|3428|245.|other
1.|102|3430|240.|other
1.|102|3433|240.|other
1.|102|3434|240.|other
1.|102|3438|240.|other
1.|102|3439|245.|other
1.|102|3443|245.|other
1.|102|3441|240.|other
1.|102|3446|240.|other
1.|102|3447|32.|other
2.|110|3089|181.|other
1.|102|3449|245.|other
1.|102|3453|189.|other
1.|102|3454|148.|other
1.|102|3455|245.|other
1.|102|3459|210.|other
210.|128|80|1.|other
1.|102|3462|240.|other
1.|102|3463|32.|other
1.|102|3464|240.|other
1.|102|3465|126.|other
1.|102|3466|245.|other
1.|102|3467|43.|other
1.|102|3468|245.|other
1.|102|3469|240.|other
1.|102|3470|43.|other
1.|102|3471|240.|other
1.|102|3475|239.|other
1.|102|3476|149.|other
1.|102|3477|239.|other
1.|102|3479|81.|other
1.|102|3481|81.|other
1.|102|3482|33.|other
4.|120|2868|157.|other
4.|120|2869|87.|other
4.|120|2870|172.|other
172.|97|80|4.|other
4.|120|2871|134.|other
4.|120|2872|158.|other
4.|120|2873|17.|other
1.|102|3489|1.|other
1.|102|3493|241.|other
241.|49|443|1.|other
1.|102|3494|149.|other
1.|102|3495|230.|other
230.|172|80|1.|other
1.|102|3496|126.|other
1.|102|3500|245.|other
1.|102|3503|240.|other
1.|102|3504|134.|other
1.|102|3506|245.|other
1.|102|3507|134.|other
1.|102|3508|232.|other
1.|102|3509|32.|other
1.|102|3510|232.|other
1.|102|3511|232.|other
1.|102|3513|245.|other
1.|102|3516|240.|other
1.|102|3520|167.|other
1.|102|3521|216.|other
1.|102|3523|33.|other
1.|102|3524|167.|other
1.|102|3525|216.|other
1.|102|3526|167.|other
1.|102|3527|167.|other
1.|102|3528|167.|other
1.|102|3530|167.|other
1.|102|3532|167.|other
1.|102|3533|167.|other
1.|102|3534|167.|other
1.|102|3535|161.|other
1.|102|3536|245.|other
1.|102|3539|167.|other
1.|102|3544|240.|other
1.|102|3546|167.|other
1.|102|3547|156.|other
1.|102|3548|167.|other
1.|102|3550|240.|other
1.|102|3551|167.|other
1.|102|3552|167.|other
1.|102|3553|167.|other
1.|102|3554|167.|other
1.|102|3555|24.|other
1.|102|3556|21.|other
4.|121|54227|1.|other
4.|121|54230|204.|other
4.|121|54231|1.|other
4.|121|54232|1.|other
4.|121|54233|1.|other
4.|121|54234|1.|other
4.|121|54235|1.|other
4.|119|4291|125.|other
4.|121|54236|1.|other
4.|121|54237|1.|other
4.|121|54238|1.|other
4.|121|54239|1.|other
4.|121|54240|1.|other
4.|121|54241|1.|other
4.|119|4293|125.|other
4.|120|2880|1.|other
4.|120|2882|133.|other
1.|102|3559|126.|other
1.|102|3558|126.|other
3.|114|4776|125.|other
3.|114|4777|116.|other
116.|55|80|3.|other
3.|114|4779|86.|other
3.|114|4780|116.|other
3.|114|4784|117.|other
4.|118|4268|53.|other
1.|102|3561|126.|other
1.|102|3562|104.|other
3.|114|4786|146.|other
3.|114|4787|146.|other
2.|111|4788|1.|other
3.|114|4788|33.|other
3.|114|4791|150.|other
3.|114|4792|227.|other
227.|203|80|3.|other
2.|111|4790|1.|other
3.|114|4793|207.|other
2.|111|4792|1.|infection
2.|111|4793|1.|infection
2.|111|4794|1.|infection
2.|111|4795|1.|other
2.|111|4796|1.|infection
2.|111|4797|1.|other
3.|114|4798|133.|other
2.|111|4798|1.|infection
2.|111|4799|1.|infection
2.|111|4800|1.|other
2.|111|4801|1.|other
2.|111|4802|1.|infection
2.|111|4803|1.|other
1.|102|3566|126.|other
3.|114|4799|146.|other
3.|114|4800|146.|other
2.|111|4805|210.|other
4.|118|4278|231.|other
3.|114|4802|169.|other
3.|114|4804|54.|other
54.|123|80|3.|other
3.|114|4805|21.|other
3.|114|4807|121.|other
2.|111|4807|1.|infection
3.|114|4811|104.|other
3.|114|4812|146.|other
3.|114|4814|146.|other
3.|114|4815|48.|other
3.|114|4817|146.|other
1.|102|3571|126.|other
2.|111|4808|207.|infection
2.|111|4809|1.|other
3.|114|4818|32.|other
48.|157|80|3.|other
3.|114|4820|146.|other
3.|114|4821|2.|other
3.|114|4822|146.|other
3.|114|4823|227.|other
2.|58|80|3.|other
1.|102|3572|134.|other
3.|114|4825|254.|other
3.|114|4826|125.|other
1.|102|3573|19.|other
3.|114|4827|146.|other
3.|114|4828|227.|other
3.|114|4829|56.|other
2.|112|1719|2.|other
1.|102|3576|148.|other
1.|102|3577|148.|other
1.|102|3578|131.|other
2.|111|4810|125.|other
3.|114|4831|85.|other
1.|102|3584|162.|other
3.|114|4832|146.|other
2.|111|4811|23.|infection
4.|118|4284|53.|other
1.|102|3586|162.|other
4.|118|4285|162.|other
3.|114|4837|123.|other
1.|102|3588|8.|other
1.|102|3589|248.|other
1.|102|3590|162.|other
2.|111|4812|23.|infection
1.|102|3593|162.|other
3.|114|4842|18.|other
2.|111|4815|250.|other
2.|111|4816|1.|infection
4.|120|2886|158.|other
1.|102|3595|162.|other
1.|102|3594|8.|other
3.|114|4845|56.|other
4.|118|4294|19.|other
4.|118|4295|240.|other
4.|118|4296|162.|other
2.|111|4818|143.|other
4.|118|4298|161.|other
3.|114|4848|163.|other
4.|118|4299|161.|other
4.|118|4300|61.|other
3.|114|4849|113.|other
3.|114|4851|146.|other
4.|118|4304|180.|other
4.|118|4305|211.|other
4.|118|4306|92.|other
2.|112|1721|87.|other
1.|102|3600|216.|other
113.|85|80|3.|other
180.|29|80|4.|other
4.|118|4309|231.|other
211.|130|80|4.|other
92.|253|80|4.|other
4.|118|4310|27.|other
1.|102|3601|231.|other
3.|114|4852|240.|other
3.|114|4853|18.|other
2.|111|4820|1.|infection
2.|111|4821|1.|other
1.|102|3602|146.|other
2.|111|4823|1.|infection
3.|114|4858|2.|other
4.|118|4313|240.|other
3.|114|4861|163.|other
1.|102|3603|216.|other
2.|111|4825|250.|other
1.|102|3604|146.|other
2.|111|4826|1.|infection
2.|111|4827|1.|other
4.|118|4315|33.|other
2.|111|4828|1.|infection
2.|111|4829|14.|other
3.|114|4863|163.|other
2.|111|4832|19.|other
1.|102|3606|14.|other
2.|111|4833|1.|infection
2.|111|4834|161.|infection
1.|102|3607|146.|other
2.|111|4835|1.|other
2.|111|4836|115.|infection
3.|114|4866|163.|other
1.|102|3608|133.|other
2.|111|4837|1.|infection
2.|111|4839|19.|other
3.|114|4867|2.|other
2.|111|4840|19.|other
115.|116|80|2.|other
4.|118|4318|33.|other
2.|111|4841|1.|infection
2.|111|4842|1.|other
4.|118|4319|53.|other
19.|125|443|2.|other
4.|118|4320|53.|other
1.|103|4294|51.|other
3.|114|4869|163.|other
2.|111|4844|81.|other
3.|114|4870|254.|other
1.|101|4616|1.|other
1.|101|4617|1.|other
2.|111|4845|1.|infection
2.|111|4846|1.|other
51.|83|80|1.|other
3.|114|4871|227.|other
1.|102|3609|162.|other
1.|102|3610|146.|other
1.|102|3611|231.|other
2.|111|4848|19.|infection
1.|102|3612|216.|other
2.|111|4849|203.|infection
3.|114|4872|163.|other
2.|111|4850|81.|infection
2.|111|4851|19.|other
2.|111|4853|1.|infection
2.|111|4854|250.|other
2.|111|4855|1.|infection
2.|111|4856|33.|other
2.|111|4857|108.|other
4.|118|4323|33.|other
2.|111|4858|108.|infection
3.|114|4874|163.|other
2.|111|4859|108.|infection
3.|114|4875|163.|other
2.|111|4860|108.|other
2.|111|4861|19.|other
2.|111|4862|152.|infection
3.|114|4878|163.|other
2.|111|4864|1.|infection
2.|111|4865|1.|infection
2.|111|4866|166.|infection
2.|111|4867|19.|other
2.|111|4869|112.|infection
2.|111|4870|112.|infection
4.|118|4325|33.|other
1.|102|3614|216.|other
3.|114|4879|163.|other
2.|111|4871|1.|other
2.|111|4872|1.|infection
2.|111|4873|19.|infection
2.|111|4875|19.|other
3.|114|4881|2.|other
3.|114|4882|163.|other
2.|111|4878|1.|infection
2.|111|4879|250.|infection
2.|111|4880|1.|other
2.|111|4881|1.|other
2.|111|4882|19.|infection
2.|111|4883|1.|infection
2.|111|4885|203.|infection
2.|111|4886|63.|infection
2.|111|4887|63.|other
2.|111|4888|1.|infection
2.|111|4889|19.|other
2.|111|4890|1.|infection
3.|114|4883|146.|other
2.|111|4891|1.|infection
3.|114|4884|2.|other
3.|114|4885|146.|other
2.|111|4892|1.|infection
2.|111|4893|1.|infection
2.|111|4894|1.|other
1.|102|3617|8.|other
2.|111|4895|1.|infection
2.|111|4896|1.|other
2.|111|4897|47.|infection
2.|111|4898|19.|infection
2.|111|4899|1.|infection
2.|111|4900|1.|other
2.|111|4902|1.|infection
3.|114|4888|227.|other
3.|114|4889|54.|other
3.|114|4890|146.|other
2.|111|4905|19.|infection
2.|111|4906|1.|infection
3.|114|4894|15.|other
3.|114|4895|125.|other
4.|118|4331|33.|other
2.|111|4907|1.|infection
3.|114|4897|251.|other
3.|114|4898|146.|other
3.|114|4899|54.|other
2.|111|4908|19.|infection
3.|114|4900|245.|other
2.|111|4910|1.|other
251.|235|80|3.|other
2.|111|4911|19.|other
54.|123|443|3.|other
2.|111|4912|1.|infection
3.|114|4901|146.|other
2.|111|4913|19.|other
2.|111|4914|1.|infection
2.|111|4916|1.|infection
2.|111|4917|243.|infection
3.|114|4902|56.|other
2.|111|4919|1.|other
2.|111|4920|19.|infection
2.|111|4921|1.|infection
2.|111|4922|19.|other
2.|111|4923|1.|other
3.|114|4904|56.|other
4.|118|4333|53.|other
2.|111|4924|1.|infection
2.|111|4925|19.|infection
2.|111|4926|1.|other
3.|114|4906|133.|other
3.|114|4907|133.|other
2.|111|4927|1.|other
3.|114|4908|56.|other
2.|111|4929|1.|infection
2.|111|4930|19.|other
2.|111|4931|1.|other
3.|114|4910|56.|other
2.|111|4932|1.|other
2.|111|4933|152.|infection
2.|111|4934|1.|infection
3.|114|4914|2.|other
2.|111|4935|1.|other
2.|111|4936|1.|other
2.|111|4937|1.|other
2.|111|4938|1.|infection
2.|111|4939|1.|other
2.|111|4940|1.|other
2.|111|4941|1.|other
2.|111|4942|1.|other
2.|111|4943|1.|other
2.|111|4944|1.|infection
2.|111|4945|1.|infection
3.|114|4926|2.|other
3.|114|4927|39.|other
2.|111|4946|1.|infection
2.|111|4947|1.|other
3.|114|4930|1.|other
2.|111|4948|1.|other
2.|111|4949|1.|infection
2.|111|4950|19.|infection
2.|111|4951|1.|infection
3.|114|4935|2.|other
4.|118|4336|53.|other
4.|118|4337|191.|other
2.|111|4952|19.|other
2.|111|4953|1.|other
2.|111|4954|1.|other
2.|111|4956|81.|other
2.|111|4957|189.|other
2.|111|4958|1.|other
2.|111|4959|1.|other
2.|111|4960|1.|other
3.|114|4942|2.|other
2.|111|4961|19.|other
2.|111|4962|19.|other
2.|111|4963|1.|infection
2.|111|4965|1.|infection
2.|111|4966|231.|other
2.|111|4967|125.|other
2.|111|4968|125.|other
2.|111|4971|19.|other
2.|111|4972|19.|infection
2.|111|4973|1.|other
2.|111|4974|250.|other
2.|111|4975|1.|other
2.|111|4976|125.|infection
2.|111|4977|160.|other
2.|111|4978|1.|other
2.|111|4980|1.|infection
2.|111|4981|14.|infection
2.|111|4982|1.|other
2.|111|4983|19.|infection
2.|111|4984|1.|other
2.|111|4986|19.|infection
2.|111|4987|231.|infection
2.|111|4988|19.|other
2.|111|4994|1.|other
2.|111|4999|1.|other
2.|111|1026|1.|infection
2.|111|1027|1.|infection
2.|111|1030|19.|other
2.|111|1034|19.|other
2.|111|1035|19.|other
2.|111|1036|1.|other
2.|111|1037|1.|other
4.|118|4348|4.|other
4.|118|4349|53.|other
4.|119|80|4.|other
2.|111|1039|1.|other
2.|111|1040|1.|other
3.|114|4952|2.|other
2.|111|1041|19.|other
2.|111|1042|1.|other
2.|111|1043|1.|other
2.|111|1045|19.|other
2.|111|1046|19.|other
2.|111|1047|1.|other
2.|111|1048|1.|other
2.|111|1050|1.|other
2.|111|1051|1.|other
2.|111|1052|1.|other
2.|111|1053|1.|other
2.|111|1054|19.|other
2.|111|1055|1.|other
2.|111|1056|1.|other
2.|111|1057|1.|other
2.|111|1058|1.|other
3.|114|4960|2.|other
2.|111|1059|1.|other
2.|111|1060|1.|other
3.|114|4963|69.|other
2.|111|1061|1.|other
69.|74|80|3.|other
2.|111|1062|1.|other
3.|114|4965|2.|other
2.|111|1063|1.|other
2.|111|1064|1.|other
2.|111|1065|1.|other
2.|111|1066|19.|other
2.|111|1067|1.|other
2.|111|1070|203.|other
3.|114|4968|2.|other
2.|111|1071|1.|other
2.|111|1073|1.|other
2.|111|1074|1.|other
2.|111|1075|19.|other
3.|114|4969|2.|other
2.|111|1076|19.|other
2.|111|1077|19.|other
3.|114|4970|2.|other
4.|118|4352|53.|other
3.|114|4971|2.|other
3.|114|4972|2.|other
3.|114|4973|2.|other
4.|118|4356|58.|other
3.|114|4974|2.|other
3.|114|4975|2.|other
3.|114|4976|2.|other
3.|114|4977|146.|other
3.|114|4979|146.|other
3.|114|4981|2.|other
3.|114|4985|2.|other
3.|114|4988|2.|other
3.|114|4989|2.|other
4.|118|4360|53.|other
1.|104|58667|231.|other
1.|104|58668|93.|other
3.|114|4990|2.|other
1.|104|58671|204.|other
1.|102|3621|126.|other
3.|114|4991|2.|other
3.|114|4993|2.|other
2.|108|1395|175.|other
175.|175|80|2.|other
4.|118|4362|53.|other
3.|114|4995|2.|other
3.|114|4996|2.|other
3.|114|4998|2.|other
1.|103|4297|51.|other
1.|103|4301|149.|other
1.|103|4302|51.|other
3.|114|1026|2.|other
2.|111|1079|2.|other
4.|118|4364|231.|other
3.|114|1027|2.|other
2.|111|1080|1.|other
2.|111|1081|1.|other
3.|114|1028|2.|other
3.|114|1029|2.|other
3.|114|1030|2.|other
3.|114|1031|2.|other
3.|114|1032|2.|other
4.|118|4366|53.|other
2.|111|1082|127.|other
127.|126|80|2.|other
3.|114|1034|2.|other
3.|114|1035|2.|other
3.|114|1036|2.|other
3.|114|1037|222.|other
222.|143|443|3.|other
3.|114|1040|2.|other
3.|114|1041|240.|other
3.|114|1044|146.|other
3.|114|1045|121.|other
4.|118|4368|53.|other
3.|114|1046|2.|other
4.|118|4369|53.|other
3.|114|1047|33.|other
3.|114|1048|2.|other
3.|114|1049|2.|other
3.|114|1050|2.|other
3.|114|1051|2.|other
4.|118|4370|61.|other
4.|118|4371|231.|other
3.|114|1052|2.|other
3.|114|1053|2.|other
3.|114|1054|2.|other
4.|118|4374|53.|other
3.|114|1055|2.|other
3.|114|1056|2.|other
3.|114|1057|2.|other
2.|111|1083|1.|other
2.|111|1084|188.|other
2.|111|1085|188.|other
3.|114|1058|2.|other
2.|111|1086|1.|other
3.|114|1059|133.|other
3.|114|1060|240.|other
4.|118|4377|191.|other
3.|114|1061|240.|other
2.|111|1088|1.|other
2.|111|1089|127.|other
2.|111|1091|1.|other
3.|114|1063|146.|other
3.|114|1064|146.|other
2.|111|1093|250.|other
2.|111|1095|169.|other
2.|111|1097|1.|other
2.|111|1098|1.|other
2.|111|1099|1.|other
3.|114|1067|245.|other
3.|114|1070|245.|other
2.|111|1102|250.|other
2.|111|1103|1.|other
2.|111|1105|1.|other
2.|111|1106|1.|other
2.|111|1108|1.|other
2.|111|1110|1.|other
3.|114|1073|2.|other
4.|118|4378|53.|other
2.|111|1111|1.|other
4.|118|4382|56.|other
4.|118|4383|245.|other
3.|114|1076|240.|other
3.|114|1077|133.|other
3.|114|1078|146.|other
2.|111|1112|1.|other
3.|114|1080|240.|other
3.|114|1081|2.|other
3.|114|1082|146.|other
3.|114|1084|84.|other
84.|126|80|3.|other
2.|111|1114|1.|other
2.|111|1115|1.|other
1.|102|3624|248.|other
3.|114|1087|2.|other
1.|102|3625|126.|other
3.|114|1090|247.|other
1.|102|3626|126.|other
4.|118|4384|231.|other
4.|118|4385|53.|other
3.|114|1094|2.|other
3.|114|1095|2.|other
3.|114|1097|173.|other
3.|114|1098|2.|other
3.|114|1101|2.|other
2.|111|1118|1.|other
2.|111|1120|171.|other
2.|111|1121|1.|other
2.|111|1122|1.|other
3.|114|1102|2.|other
2.|111|1123|1.|other
2.|111|1125|1.|other
2.|111|1126|1.|other
4.|118|4389|53.|other
2.|111|1129|1.|other
2.|111|1130|1.|other
2.|111|1133|1.|other
2.|111|1134|1.|other
3.|114|1103|2.|other
2.|111|1137|1.|other
2.|111|1138|31.|infection
2.|111|1139|1.|infection
2.|111|1140|1.|other
2.|111|1141|1.|other
2.|111|1142|1.|infection
2.|111|1143|154.|infection
2.|111|1144|143.|infection
2.|111|1145|1.|infection
2.|111|1148|1.|infection
3.|114|1104|2.|other
2.|111|1149|154.|other
2.|111|1150|50.|infection
2.|111|1151|1.|infection
2.|111|1152|1.|other
2.|111|1156|50.|infection
2.|111|1157|1.|other
2.|111|1158|187.|other
2.|111|1160|1.|infection
2.|111|1163|1.|other
2.|111|1164|1.|infection
2.|111|1168|1.|other
2.|111|1171|1.|infection
2.|111|1172|1.|other
3.|114|1105|2.|other
2.|111|1174|1.|other
2.|111|1176|33.|other
2.|111|1177|1.|infection
3.|114|1106|2.|other
2.|111|1178|1.|other
2.|111|1179|1.|infection
3.|114|1107|2.|other
2.|111|1180|1.|other
2.|111|1181|1.|infection
3.|114|1108|2.|other
2.|111|1182|112.|infection
2.|111|1183|112.|other
2.|106|4229|2.|other
4.|118|4392|53.|other
3.|114|1109|222.|other
2.|111|1184|63.|infection
3.|114|1110|2.|other
3.|114|1111|2.|other
3.|114|1112|2.|other
3.|114|1113|2.|other
4.|120|2889|1.|other
4.|120|2890|183.|other
4.|120|2891|158.|other
3.|114|1114|2.|other
3.|114|1115|2.|other
3.|114|1116|2.|other
4.|118|4395|231.|other
4.|118|4397|245.|other
3.|114|1117|2.|other
4.|118|4399|53.|other
3.|114|1119|133.|other
3.|114|1121|2.|other
3.|114|1123|2.|other
3.|114|1125|2.|other
3.|114|1126|2.|other
3.|114|1127|2.|other
4.|118|4400|4.|other
3.|114|1128|2.|other
3.|114|1129|2.|other
4.|118|4401|52.|other
3.|114|1130|2.|other
2.|106|4230|2.|other
3.|114|1131|2.|other
3.|114|1132|2.|other
4.|119|4297|52.|other
3.|114|1133|2.|other
3.|114|1134|2.|other
3.|114|1135|2.|other
2.|111|1185|146.|infection
2.|111|1186|34.|other
34.|22|80|2.|other
3.|114|1136|2.|other
2.|111|1188|1.|infection
2.|111|1189|254.|infection
2.|111|1190|1.|other
3.|114|1137|2.|other
2.|111|1191|1.|other
2.|111|1192|87.|infection
2.|111|1193|1.|infection
3.|114|1138|2.|other
3.|114|1139|2.|other
3.|114|1140|2.|other
3.|114|1141|2.|other
3.|114|1142|2.|other
2.|110|3094|2.|other
4.|118|4402|204.|other
3.|114|1143|2.|other
4.|118|4403|4.|other
4.|118|4404|245.|other
3.|114|1144|2.|other
3.|114|1145|2.|other
3.|114|1146|2.|other
4.|118|4406|53.|other
4.|118|4407|53.|other
4.|118|4408|231.|other
3.|114|1147|2.|other
3.|114|1148|2.|other
3.|114|1149|247.|other
3.|114|1150|107.|other
4.|118|4412|245.|other
4.|118|4415|231.|other
4.|118|4416|56.|other
4.|118|4418|245.|other
3.|114|1151|240.|other
3.|114|1152|146.|other
4.|118|4419|53.|other
4.|118|4420|245.|other
4.|118|4422|53.|other
4.|118|4424|53.|other
4.|118|4425|231.|other
4.|118|4426|33.|other
4.|118|4427|53.|other
4.|120|2892|158.|other
4.|118|4429|53.|other
1.|104|58672|144.|other
4.|118|4431|245.|other
4.|118|4432|33.|other
1.|104|58673|182.|other
2.|109|4197|14.|other
182.|231|80|1.|other
4.|118|4434|161.|other
4.|118|4438|245.|other
4.|118|4439|53.|other
4.|118|4440|245.|other
4.|118|4441|53.|other
4.|121|54259|216.|other
4.|121|54260|215.|other
215.|126|80|4.|other
3.|114|1153|133.|other
4.|121|54262|215.|other
4.|121|54263|53.|other
4.|121|54264|215.|other
4.|118|4458|245.|other
4.|118|4460|53.|other
2.|111|1200|203.|infection
2.|111|1205|143.|other
2.|111|1208|125.|infection
4.|118|4501|53.|other
4.|118|4503|100.|other
4.|120|2894|1.|other
2.|108|1400|147.|other
2.|108|1401|2.|other
4.|119|4301|52.|other
4.|119|4302|52.|other
4.|121|54265|1.|other
4.|121|54267|1.|other
4.|121|54269|1.|other
2.|109|4206|241.|other
241.|73|80|2.|other
4.|119|4303|114.|other
1.|104|58674|1.|other
4.|119|4307|125.|other
4.|119|4308|125.|other
1.|103|4309|163.|other
1.|103|4317|211.|other
2.|112|1729|64.|other
2.|108|1405|161.|other
2.|106|4234|175.|other
3.|116|4740|132.|other
4.|121|54271|47.|other
4.|121|54272|169.|other
208.|25|80|2.|other
1.|103|4338|11.|other
2.|109|4242|202.|other
4.|119|4311|125.|other
4.|119|4312|125.|other
2.|109|4243|2.|other
4.|121|54273|1.|other
4.|121|54275|1.|other
1.|105|55391|1.|other
2.|109|4244|19.|other
4.|118|4646|4.|other
1.|102|3631|126.|other
1.|102|3632|126.|other
1.|102|3633|146.|other
2.|113|2378|101.|other
1.|102|3636|33.|other
2.|113|2388|189.|other
2.|113|2393|144.|other
2.|113|2394|144.|other
1.|101|4620|1.|other
1.|101|4621|1.|other
2.|113|2403|78.|other
78.|238|80|2.|other
2.|113|2413|78.|other
78.|238|443|2.|other
2.|113|2425|144.|other
2.|113|2428|144.|other
2.|113|2435|192.|other
2.|113|2442|192.|other
2.|113|2445|144.|other
4.|120|2900|157.|other
2.|113|2458|149.|other
2.|113|2459|183.|other
2.|113|2462|149.|infection
2.|113|2467|14.|infection
2.|113|2469|1.|other
2.|113|2470|144.|infection
2.|113|2471|162.|infection
2.|113|2473|143.|other
2.|113|2475|183.|infection
2.|113|2476|149.|infection
2.|113|2477|115.|other
2.|113|2489|101.|other
2.|113|2492|188.|infection
2.|113|2497|188.|other
2.|113|2498|96.|other
2.|113|2502|46.|other
46.|230|80|2.|other
2.|113|2505|79.|infection
2.|113|2506|79.|other
2.|113|2507|220.|other
2.|113|2511|97.|other
2.|113|2512|216.|other
2.|113|2513|144.|infection
2.|113|2514|144.|infection
2.|113|2517|213.|other
2.|113|2519|165.|infection
2.|113|2521|144.|other
2.|113|2523|200.|other
2.|113|2529|144.|infection
2.|113|2530|192.|other
